231	0.0181516	-0.41142	0.0195094	skull	7.40E-08
232	0.0156572	-0.408836	0.0252085	skull	5.52E-08
233	0.0187488	-0.409223	0.022671	skull	5.68E-08
234	0.0174347	-0.404906	-0.0846967	skull	6.60E-08
235	0.017276	-0.402403	-0.0878954	skull	7.49E-08
236	0.0188904	-0.406804	-0.0809868	skull	6.84E-08
237	0.0187534	-0.406943	0.0257019	skull	6.66E-08
238	0.0151187	-0.403972	0.0306236	skull	5.36E-08
239	0.0185416	-0.40446	0.0286501	skull	7.04E-08
240	0.0169046	-0.39981	-0.0908809	skull	7.47E-08
241	0.0165101	-0.396994	-0.093869	skull	8.18E-08
242	0.00237738	-0.422551	-0.0158281	skull	8.35E-08
243	0.0182476	-0.401962	0.0313364	skull	7.71E-08
244	0.0022235	-0.405746	0.0307817	skull	5.19E-08
245	0.0162257	-0.399821	0.0344205	skull	6.25E-08
246	0.0161355	-0.396995	0.0369202	skull	5.55E-08
247	0.0163205	-0.394032	-0.0966169	skull	5.52E-08
248	0.0163797	-0.390452	-0.0989612	skull	6.44E-08
249	0.00219563	-0.403168	0.0332509	skull	5.37E-08
250	0.0148055	-0.391696	0.0406999	skull	4.30E-08
251	0.0181241	-0.393465	0.0388461	skull	5.81E-08
252	0.0138454	-0.384427	-0.102136	skull	5.42E-08
253	0.0181376	-0.385247	-0.100325	skull	8.28E-08
254	0.00209412	-0.400973	-0.0918393	skull	5.54E-08
255	0.00204762	-0.39801	-0.0945437	skull	6.38E-08
256	0.0183112	-0.389636	0.040895	skull	5.35E-08
257	0.0172442	-0.385229	0.0428669	skull	7.04E-08
258	0.0146265	-0.379791	-0.102553	skull	6.07E-08
259	0.0190502	-0.379942	-0.100891	skull	9.22E-08
260	0.0177258	-0.380423	0.0442339	skull	7.08E-08
261	0.0189799	-0.375671	-0.101571	skull	7.78E-08
262	0.0150353	-0.374815	0.0462771	skull	4.80E-08
263	0.0186704	-0.375702	0.0452009	skull	6.70E-08
264	0.0176539	-0.372443	-0.102677	skull	5.38E-08
265	0.0163704	-0.368509	-0.103403	skull	5.30E-08
266	0.0175861	-0.371981	0.0462192	skull	5.25E-08
267	0.0160545	-0.368415	0.0470752	skull	5.98E-08
268	0.0163041	-0.363577	-0.103051	skull	5.53E-08
269	0.0162329	-0.363824	0.0472928	skull	7.39E-08
270	0.0174489	-0.359944	-0.101939	skull	5.87E-08
271	0.0187161	-0.355561	-0.100041	skull	1.17E-07
272	0.00229913	-0.4223	-0.010711	skull	7.33E-08
